Timestamp,Asset_ID,Batch_ID,Cumulative_Cycles,Avg_Operating_Temp_C,Cell_Voltage_Imbalance_mV,Estimated_SoH,Daily_Distance_km
2025-09-14,TRUCK_003,BATCH_147,210,31.1,1.19,99.91,210.5
2025-09-15,TRUCK_003,BATCH_147,212,29.9,1.33,99.53,205.6
2025-09-16,TRUCK_003,BATCH_147,214,31.1,1.99,99.55,193.0
2025-09-17,TRUCK_003,BATCH_147,216,31.3,1.52,99.77,218.6
2025-09-18,TRUCK_003,BATCH_147,218,30.3,2.96,99.43,228.4
2025-09-19,TRUCK_003,BATCH_147,220,30.3,1.11,99.69,207.8
2025-09-20,TRUCK_003,BATCH_147,222,30.6,2.08,99.46,227.4
2025-09-21,TRUCK_003,BATCH_147,224,31.1,1.18,99.86,238.8
2025-09-22,TRUCK_003,BATCH_147,226,30.4,1.68,99.68,212.3
2025-09-23,TRUCK_003,BATCH_147,228,31.4,2.22,99.45,197.5
2025-09-24,TRUCK_003,BATCH_147,230,31.5,1.87,99.61,200.1
2025-09-25,TRUCK_003,BATCH_147,232,31.6,2.48,99.54,234.8
2025-09-26,TRUCK_003,BATCH_147,234,30.5,2.76,99.69,224.0
2025-09-27,TRUCK_003,BATCH_147,236,31.5,2.63,99.74,222.0
2025-09-28,TRUCK_003,BATCH_147,238,30.5,2.08,99.33,217.6
2025-06-01,TRUCK_004,BATCH_148,0,32.6,2.36,99.6,270.9
2025-06-02,TRUCK_004,BATCH_148,2,32.1,2.0,99.55,234.9
2025-06-03,TRUCK_004,BATCH_148,4,33.0,2.56,99.99,240.2
2025-06-04,TRUCK_004,BATCH_148,6,32.4,1.0,100.07,238.0
2025-06-05,TRUCK_004,BATCH_148,8,32.0,1.8,100.04,277.6
2025-06-06,TRUCK_004,BATCH_148,10,33.1,1.21,99.85,240.7
2025-06-07,TRUCK_004,BATCH_148,12,32.1,1.97,99.76,262.0
2025-06-08,TRUCK_004,BATCH_148,14,32.0,1.64,99.8,264.1
2025-06-09,TRUCK_004,BATCH_148,16,32.4,2.49,99.89,283.8
2025-06-10,TRUCK_004,BATCH_148,18,32.5,2.04,99.87,249.1
2025-06-11,TRUCK_004,BATCH_148,20,32.4,1.47,99.94,249.0
2025-06-12,TRUCK_004,BATCH_148,22,32.6,1.6,99.64,237.7
2025-06-13,TRUCK_004,BATCH_148,24,32.2,1.36,99.38,266.9
2025-06-14,TRUCK_004,BATCH_148,26,32.4,2.96,99.95,237.3
2025-06-15,TRUCK_004,BATCH_148,28,32.6,2.17,99.42,267.6
2025-06-16,TRUCK_004,BATCH_148,30,31.9,1.92,100.04,255.2
2025-06-17,TRUCK_004,BATCH_148,32,32.5,2.41,99.74,263.8
2025-06-18,TRUCK_004,BATCH_148,34,32.2,1.01,99.83,231.1
2025-06-19,TRUCK_004,BATCH_148,36,32.0,1.8,99.85,280.4
2025-06-20,TRUCK_004,BATCH_148,38,32.0,1.57,99.81,230.4
2025-06-21,TRUCK_004,BATCH_148,40,32.6,2.95,99.8,249.0
2025-06-22,TRUCK_004,BATCH_148,42,32.8,1.54,99.85,236.8
2025-06-23,TRUCK_004,BATCH_148,44,32.7,1.69,99.38,245.8
2025-06-24,TRUCK_004,BATCH_148,46,32.1,1.47,99.78,269.6
2025-06-25,TRUCK_004,BATCH_148,48,31.7,2.76,99.65,250.3
2025-06-26,TRUCK_004,BATCH_148,50,32.4,2.25,99.61,256.0
2025-06-27,TRUCK_004,BATCH_148,52,31.8,1.68,99.66,245.4
2025-06-28,TRUCK_004,BATCH_148,54,31.9,1.18,99.5,266.8
2025-06-29,TRUCK_004,BATCH_148,56,32.4,1.45,99.79,250.9
2025-06-30,TRUCK_004,BATCH_148,58,32.9,2.1,99.69,262.8
2025-07-01,TRUCK_004,BATCH_148,60,32.5,1.86,99.84,235.9
2025-07-02,TRUCK_004,BATCH_148,62,31.6,1.2,99.69,276.9
2025-07-03,TRUCK_004,BATCH_148,64,33.0,1.58,99.83,272.7
2025-07-04,TRUCK_004,BATCH_148,66,32.0,2.96,99.81,273.1
2025-07-05,TRUCK_004,BATCH_148,68,31.1,2.74,99.67,258.9
2025-07-06,TRUCK_004,BATCH_148,70,32.6,1.04,99.67,235.0
2025-07-07,TRUCK_004,BATCH_148,72,31.7,1.51,99.69,281.8
2025-07-08,TRUCK_004,BATCH_148,74,33.0,2.12,99.64,259.3
2025-07-09,TRUCK_004,BATCH_148,76,32.1,1.56,99.91,250.1
2025-07-10,TRUCK_004,BATCH_148,78,31.9,1.9,99.5,250.5
2025-07-11,TRUCK_004,BATCH_148,80,32.1,1.39,99.96,238.5
2025-07-12,TRUCK_004,BATCH_148,82,32.1,2.51,99.82,243.6
2025-07-13,TRUCK_004,BATCH_148,84,32.7,1.39,100.06,278.9
2025-07-14,TRUCK_004,BATCH_148,86,30.8,2.12,99.5,237.3
2025-07-15,TRUCK_004,BATCH_148,88,31.4,2.79,99.39,237.5
2025-07-16,TRUCK_004,BATCH_148,90,33.5,1.07,99.78,248.6
2025-07-17,TRUCK_004,BATCH_148,92,32.6,1.63,99.64,273.3
2025-07-18,TRUCK_004,BATCH_148,94,32.4,1.64,99.86,284.1
2025-07-19,TRUCK_004,BATCH_148,96,31.7,2.45,99.68,246.2
2025-07-20,TRUCK_004,BATCH_148,98,31.8,2.37,99.61,233.1
2025-07-21,TRUCK_004,BATCH_148,100,31.9,2.95,99.87,247.0
2025-07-22,TRUCK_004,BATCH_148,102,32.4,1.22,99.84,271.1
2025-07-23,TRUCK_004,BATCH_148,104,31.5,1.51,99.55,274.5
2025-07-24,TRUCK_004,BATCH_148,106,32.2,1.49,99.55,234.3
2025-07-25,TRUCK_004,BATCH_148,108,32.3,1.84,99.82,279.4
2025-07-26,TRUCK_004,BATCH_148,110,31.8,2.23,99.56,252.7
2025-07-27,TRUCK_004,BATCH_148,112,33.0,2.61,99.54,275.9
2025-07-28,TRUCK_004,BATCH_148,114,32.0,1.63,99.68,228.1
2025-07-29,TRUCK_004,BATCH_148,116,31.7,2.31,99.57,284.3
2025-07-30,TRUCK_004,BATCH_148,118,32.6,1.43,99.83,248.4
2025-07-31,TRUCK_004,BATCH_148,120,32.9,2.81,99.72,241.1
2025-08-01,TRUCK_004,BATCH_148,122,32.3,2.75,99.48,227.9
2025-08-02,TRUCK_004,BATCH_148,124,32.0,1.76,99.95,240.8
2025-08-03,TRUCK_004,BATCH_148,126,31.7,1.83,99.78,273.5
2025-08-04,TRUCK_004,BATCH_148,128,32.0,1.84,99.72,229.4
2025-08-05,TRUCK_004,BATCH_148,130,32.5,2.68,99.45,283.8
2025-08-06,TRUCK_004,BATCH_148,132,32.7,2.26,99.25,258.2
2025-08-07,TRUCK_004,BATCH_148,134,31.8,1.44,99.33,234.7
2025-08-08,TRUCK_004,BATCH_148,136,32.1,1.09,99.83,260.2
2025-08-09,TRUCK_004,BATCH_148,138,32.6,1.15,99.88,240.7
2025-08-10,TRUCK_004,BATCH_148,140,32.5,1.13,99.47,277.8
2025-08-11,TRUCK_004,BATCH_148,142,32.0,1.68,99.56,284.2
2025-08-12,TRUCK_004,BATCH_148,144,32.5,2.68,99.17,244.1
2025-08-13,TRUCK_004,BATCH_148,146,31.4,2.58,99.73,260.5
2025-08-14,TRUCK_004,BATCH_148,148,31.6,1.44,99.58,255.7
2025-08-15,TRUCK_004,BATCH_148,150,32.3,1.07,99.43,277.3
2025-08-16,TRUCK_004,BATCH_148,152,31.6,1.68,99.74,237.2
2025-08-17,TRUCK_004,BATCH_148,154,32.9,2.28,99.7,266.4
2025-08-18,TRUCK_004,BATCH_148,156,32.0,2.57,99.72,283.1
2025-08-19,TRUCK_004,BATCH_148,158,31.8,1.95,99.87,283.9
2025-08-20,TRUCK_004,BATCH_148,160,31.9,2.78,99.91,228.0
2025-08-21,TRUCK_004,BATCH_148,162,32.3,2.81,99.69,241.4
2025-08-22,TRUCK_004,BATCH_148,164,30.9,1.95,99.99,263.3
2025-08-23,TRUCK_004,BATCH_148,166,30.9,1.95,99.97,261.5
2025-08-24,TRUCK_004,BATCH_148,168,32.8,1.1,99.73,275.3
2025-08-25,TRUCK_004,BATCH_148,170,32.0,1.93,99.52,252.8
2025-08-26,TRUCK_004,BATCH_148,172,32.0,1.09,100.03,243.7
2025-08-27,TRUCK_004,BATCH_148,174,31.9,2.64,99.43,258.1
2025-08-28,TRUCK_004,BATCH_148,176,32.3,1.06,99.56,266.3
2025-08-29,TRUCK_004,BATCH_148,178,32.2,2.86,99.7,237.3
2025-08-30,TRUCK_004,BATCH_148,180,32.9,2.76,99.73,266.1
2025-08-31,TRUCK_004,BATCH_148,182,32.6,1.59,99.93,268.8
2025-09-01,TRUCK_004,BATCH_148,184,32.6,1.08,99.64,277.5
2025-09-02,TRUCK_004,BATCH_148,186,32.6,2.6,99.84,265.6
2025-09-03,TRUCK_004,BATCH_148,188,32.3,2.1,99.81,279.1
2025-09-04,TRUCK_004,BATCH_148,190,31.4,2.5,99.79,251.4
2025-09-05,TRUCK_004,BATCH_148,192,32.9,2.78,99.31,261.9
2025-09-06,TRUCK_004,BATCH_148,194,31.6,1.23,99.73,236.6
2025-09-07,TRUCK_004,BATCH_148,196,32.4,2.48,99.82,258.0
2025-09-08,TRUCK_004,BATCH_148,198,32.5,2.06,99.46,253.4
2025-09-09,TRUCK_004,BATCH_148,200,32.1,2.82,99.72,273.9
2025-09-10,TRUCK_004,BATCH_148,202,32.1,2.63,99.88,231.7
2025-09-11,TRUCK_004,BATCH_148,204,32.7,1.81,99.73,232.3
2025-09-12,TRUCK_004,BATCH_148,206,32.8,2.18,99.6,240.7
2025-09-13,TRUCK_004,BATCH_148,208,31.7,2.16,100.06,271.1
2025-09-14,TRUCK_004,BATCH_148,210,32.2,2.05,99.71,257.0
2025-09-15,TRUCK_004,BATCH_148,212,32.4,1.09,99.94,271.2
2025-09-16,TRUCK_004,BATCH_148,214,32.1,2.03,99.55,249.4
2025-09-17,TRUCK_004,BATCH_148,216,32.4,1.2,99.46,276.1
2025-09-18,TRUCK_004,BATCH_148,218,32.8,2.16,99.6,259.7
2025-09-19,TRUCK_004,BATCH_148,220,32.2,1.27,99.63,233.5
2025-09-20,TRUCK_004,BATCH_148,222,31.3,1.63,99.97,236.2
2025-09-21,TRUCK_004,BATCH_148,224,31.7,2.67,99.58,248.9
2025-09-22,TRUCK_004,BATCH_148,226,32.0,1.89,100.11,284.5
2025-09-23,TRUCK_004,BATCH_148,228,31.8,2.21,99.6,236.5
2025-09-24,TRUCK_004,BATCH_148,230,33.5,1.34,100.05,241.9
2025-09-25,TRUCK_004,BATCH_148,232,32.0,2.65,99.36,268.2
2025-09-26,TRUCK_004,BATCH_148,234,32.2,2.35,99.86,241.2
2025-09-27,TRUCK_004,BATCH_148,236,32.3,1.33,99.44,261.1
2025-09-28,TRUCK_004,BATCH_148,238,31.9,2.56,99.46,269.7
2025-06-01,TRUCK_005,BATCH_101,0,29.5,2.46,99.47,190.8
2025-06-02,TRUCK_005,BATCH_101,2,29.9,2.81,99.56,190.1
2025-06-03,TRUCK_005,BATCH_101,4,30.5,1.71,99.51,205.1
2025-06-04,TRUCK_005,BATCH_101,6,29.3,2.36,99.74,205.5
2025-06-05,TRUCK_005,BATCH_101,8,29.6,1.19,99.74,218.8
2025-06-06,TRUCK_005,BATCH_101,10,28.7,1.98,99.81,208.1
2025-06-07,TRUCK_005,BATCH_101,12,28.7,2.21,99.38,226.3
2025-06-08,TRUCK_005,BATCH_101,14,30.3,2.79,99.87,205.0
2025-06-09,TRUCK_005,BATCH_101,16,30.7,2.18,100.0,221.2
2025-06-10,TRUCK_005,BATCH_101,18,29.7,1.12,99.87,184.2
2025-06-11,TRUCK_005,BATCH_101,20,28.9,1.48,99.64,198.4
2025-06-12,TRUCK_005,BATCH_101,22,30.1,2.86,99.53,185.4
2025-06-13,TRUCK_005,BATCH_101,24,29.7,2.27,99.53,213.7
2025-06-14,TRUCK_005,BATCH_101,26,29.4,2.47,99.52,208.4
2025-06-15,TRUCK_005,BATCH_101,28,29.6,2.27,99.82,187.2
2025-06-16,TRUCK_005,BATCH_101,30,29.9,2.77,99.6,216.2
2025-06-17,TRUCK_005,BATCH_101,32,29.5,2.45,99.9,196.9
2025-06-18,TRUCK_005,BATCH_101,34,29.9,2.26,100.11,210.6
2025-06-19,TRUCK_005,BATCH_101,36,29.3,2.68,99.63,195.2
2025-06-20,TRUCK_005,BATCH_101,38,29.0,2.42,99.74,214.7
2025-06-21,TRUCK_005,BATCH_101,40,29.8,1.8,99.85,197.5
2025-06-22,TRUCK_005,BATCH_101,42,29.4,1.04,100.0,210.9
2025-06-23,TRUCK_005,BATCH_101,44,29.7,1.44,99.57,185.6
2025-06-24,TRUCK_005,BATCH_101,46,29.4,2.52,99.98,192.7
2025-06-25,TRUCK_005,BATCH_101,48,30.0,1.91,99.68,221.8
2025-06-26,TRUCK_005,BATCH_101,50,30.7,2.05,99.58,205.3
2025-06-27,TRUCK_005,BATCH_101,52,29.2,1.58,100.0,210.0
2025-06-28,TRUCK_005,BATCH_101,54,29.3,1.32,99.51,224.6
2025-06-29,TRUCK_005,BATCH_101,56,29.9,1.54,99.63,202.6
2025-06-30,TRUCK_005,BATCH_101,58,30.0,2.19,99.54,225.3
2025-07-01,TRUCK_005,BATCH_101,60,29.1,1.68,99.29,227.3
2025-07-02,TRUCK_005,BATCH_101,62,29.5,2.13,99.7,223.9
2025-07-03,TRUCK_005,BATCH_101,64,30.1,2.89,99.63,203.5
2025-07-04,TRUCK_005,BATCH_101,66,29.9,2.35,99.74,189.4
2025-07-05,TRUCK_005,BATCH_101,68,29.7,2.86,99.77,222.9
2025-07-06,TRUCK_005,BATCH_101,70,29.2,1.51,99.71,224.3
2025-07-07,TRUCK_005,BATCH_101,72,29.3,1.26,99.98,215.1
2025-07-08,TRUCK_005,BATCH_101,74,30.7,3.0,99.72,188.9
2025-07-09,TRUCK_005,BATCH_101,76,28.4,2.73,99.67,205.9
2025-07-10,TRUCK_005,BATCH_101,78,29.8,2.54,99.85,184.2
2025-07-11,TRUCK_005,BATCH_101,80,29.5,2.1,99.66,203.2
2025-07-12,TRUCK_005,BATCH_101,82,29.2,2.74,99.38,217.6
2025-07-13,TRUCK_005,BATCH_101,84,30.2,2.51,99.56,185.7
2025-07-14,TRUCK_005,BATCH_101,86,30.0,1.25,99.84,218.0
2025-07-15,TRUCK_005,BATCH_101,88,29.5,2.16,99.32,188.0
2025-07-16,TRUCK_005,BATCH_101,90,29.7,2.65,99.73,220.0
2025-07-17,TRUCK_005,BATCH_101,92,29.2,2.38,99.67,195.2
2025-07-18,TRUCK_005,BATCH_101,94,29.7,1.06,99.8,217.9
2025-07-19,TRUCK_005,BATCH_101,96,30.0,1.53,99.82,217.4
2025-07-20,TRUCK_005,BATCH_101,98,30.3,1.91,99.84,196.3
2025-07-21,TRUCK_005,BATCH_101,100,29.4,2.71,99.72,210.5
2025-07-22,TRUCK_005,BATCH_101,102,29.5,1.74,99.89,192.4
2025-07-23,TRUCK_005,BATCH_101,104,28.7,1.68,99.9,218.0
2025-07-24,TRUCK_005,BATCH_101,106,29.9,2.14,99.95,210.2
2025-07-25,TRUCK_005,BATCH_101,108,29.9,2.76,99.24,215.1
2025-07-26,TRUCK_005,BATCH_101,110,30.3,2.21,99.66,197.4
2025-07-27,TRUCK_005,BATCH_101,112,29.4,2.8,99.71,216.7
2025-07-28,TRUCK_005,BATCH_101,114,29.7,1.95,99.59,186.8
2025-07-29,TRUCK_005,BATCH_101,116,30.1,2.98,99.26,195.0
2025-07-30,TRUCK_005,BATCH_101,118,30.7,2.29,99.59,209.9
2025-07-31,TRUCK_005,BATCH_101,120,29.3,2.45,99.54,212.6
2025-08-01,TRUCK_005,BATCH_101,122,29.1,2.96,99.8,208.3
2025-08-02,TRUCK_005,BATCH_101,124,30.2,2.89,99.51,199.6
2025-08-03,TRUCK_005,BATCH_101,126,29.8,1.12,99.44,215.8
2025-08-04,TRUCK_005,BATCH_101,128,29.9,1.99,99.66,194.6
2025-08-05,TRUCK_005,BATCH_101,130,29.6,1.6,99.85,219.1
2025-08-06,TRUCK_005,BATCH_101,132,29.9,2.92,99.64,212.6
2025-08-07,TRUCK_005,BATCH_101,134,29.0,1.92,99.67,209.8
2025-08-08,TRUCK_005,BATCH_101,136,29.6,2.8,99.4,215.1
2025-08-09,TRUCK_005,BATCH_101,138,28.4,2.32,99.55,189.0
2025-08-10,TRUCK_005,BATCH_101,140,29.6,1.81,99.26,227.9
2025-08-11,TRUCK_005,BATCH_101,142,28.9,1.92,99.68,226.3
2025-08-12,TRUCK_005,BATCH_101,144,29.4,1.03,99.91,184.7
2025-08-13,TRUCK_005,BATCH_101,146,29.9,1.71,99.57,216.2
2025-08-14,TRUCK_005,BATCH_101,148,29.9,2.93,99.62,202.1
2025-08-15,TRUCK_005,BATCH_101,150,29.8,1.62,99.62,194.7
2025-08-16,TRUCK_005,BATCH_101,152,30.4,2.92,99.64,219.2
2025-08-17,TRUCK_005,BATCH_101,154,29.8,2.67,99.41,220.1
2025-08-18,TRUCK_005,BATCH_101,156,30.1,2.61,100.05,186.2
2025-08-19,TRUCK_005,BATCH_101,158,29.4,2.03,99.59,221.2
2025-08-20,TRUCK_005,BATCH_101,160,29.2,1.81,99.87,225.2
2025-08-21,TRUCK_005,BATCH_101,162,29.6,2.03,99.56,206.2
2025-08-22,TRUCK_005,BATCH_101,164,29.3,1.07,99.73,186.7
2025-08-23,TRUCK_005,BATCH_101,166,28.8,2.24,99.75,229.7
2025-08-24,TRUCK_005,BATCH_101,168,30.3,1.83,100.08,223.0
2025-08-25,TRUCK_005,BATCH_101,170,29.9,1.46,99.6,228.0
2025-08-26,TRUCK_005,BATCH_101,172,29.8,1.45,99.91,203.9
2025-08-27,TRUCK_005,BATCH_101,174,29.9,1.86,99.35,199.1
2025-08-28,TRUCK_005,BATCH_101,176,29.5,1.86,99.66,225.6
2025-08-29,TRUCK_005,BATCH_101,178,29.5,2.53,99.4,221.9
2025-08-30,TRUCK_005,BATCH_101,180,29.7,1.41,99.54,195.8
2025-08-31,TRUCK_005,BATCH_101,182,30.0,1.07,100.09,213.3
2025-09-01,TRUCK_005,BATCH_101,184,28.9,2.76,99.79,205.2
2025-09-02,TRUCK_005,BATCH_101,186,29.3,2.65,99.36,207.8
2025-09-03,TRUCK_005,BATCH_101,188,29.3,1.58,99.72,226.9
2025-09-04,TRUCK_005,BATCH_101,190,30.1,2.06,100.1,211.2
2025-09-05,TRUCK_005,BATCH_101,192,29.5,2.45,99.73,193.3
2025-09-06,TRUCK_005,BATCH_101,194,30.1,1.1,99.79,192.8
2025-09-07,TRUCK_005,BATCH_101,196,30.2,2.28,99.82,203.2
2025-09-08,TRUCK_005,BATCH_101,198,29.9,2.79,99.3,221.7
2025-09-09,TRUCK_005,BATCH_101,200,29.2,1.25,99.92,199.5
2025-09-10,TRUCK_005,BATCH_101,202,30.0,2.08,99.8,190.9
2025-09-11,TRUCK_005,BATCH_101,204,29.0,2.51,99.97,185.0
2025-09-12,TRUCK_005,BATCH_101,206,29.7,1.54,100.06,213.0
2025-09-13,TRUCK_005,BATCH_101,208,28.5,2.9,99.63,213.1
2025-09-14,TRUCK_005,BATCH_101,210,29.7,2.56,99.81,216.6
2025-09-15,TRUCK_005,BATCH_101,212,29.0,1.36,99.76,188.6
2025-09-16,TRUCK_005,BATCH_101,214,29.5,1.25,99.69,223.2
2025-09-17,TRUCK_005,BATCH_101,216,29.5,1.1,99.76,190.6
2025-09-18,TRUCK_005,BATCH_101,218,30.0,1.31,99.94,189.5
2025-09-19,TRUCK_005,BATCH_101,220,30.0,1.87,99.44,209.3
2025-09-20,TRUCK_005,BATCH_101,222,29.5,2.01,100.04,201.9
2025-09-21,TRUCK_005,BATCH_101,224,29.4,2.6,99.53,212.4
2025-09-22,TRUCK_005,BATCH_101,226,29.7,2.41,99.02,208.6
2025-09-23,TRUCK_005,BATCH_101,228,28.5,1.62,99.42,206.2
2025-09-24,TRUCK_005,BATCH_101,230,29.8,2.62,99.64,215.2
2025-09-25,TRUCK_005,BATCH_101,232,28.9,2.63,99.38,207.1
2025-09-26,TRUCK_005,BATCH_101,234,29.5,2.87,99.65,223.2
2025-09-27,TRUCK_005,BATCH_101,236,29.6,1.5,99.67,191.5
2025-09-28,TRUCK_005,BATCH_101,238,29.0,1.82,99.75,227.1
2025-06-01,TRUCK_006,BATCH_100,0,31.7,1.71,99.71,198.5
2025-06-02,TRUCK_006,BATCH_100,2,33.0,1.14,100.11,204.4
2025-06-03,TRUCK_006,BATCH_100,4,32.5,2.57,99.74,230.1
2025-06-04,TRUCK_006,BATCH_100,6,32.5,2.57,99.81,223.7
2025-06-05,TRUCK_006,BATCH_100,8,32.4,2.95,99.75,199.5
2025-06-06,TRUCK_006,BATCH_100,10,32.6,2.11,99.77,203.7
2025-06-07,TRUCK_006,BATCH_100,12,31.7,2.04,99.71,198.0
2025-06-08,TRUCK_006,BATCH_100,14,32.6,2.48,99.24,225.1
2025-06-09,TRUCK_006,BATCH_100,16,33.3,1.29,99.75,223.4
2025-06-10,TRUCK_006,BATCH_100,18,32.3,2.39,99.88,216.7
2025-06-11,TRUCK_006,BATCH_100,20,32.4,2.28,99.92,228.7
2025-06-12,TRUCK_006,BATCH_100,22,32.9,1.9,100.19,227.1
2025-06-13,TRUCK_006,BATCH_100,24,32.8,1.5,99.32,194.5
2025-06-14,TRUCK_006,BATCH_100,26,33.5,1.43,100.02,240.1
2025-06-15,TRUCK_006,BATCH_100,28,31.7,1.1,99.57,224.9
2025-06-16,TRUCK_006,BATCH_100,30,32.7,2.08,99.79,240.1
2025-06-17,TRUCK_006,BATCH_100,32,32.8,2.23,99.92,230.4
2025-06-18,TRUCK_006,BATCH_100,34,32.7,2.0,99.99,230.6
2025-06-19,TRUCK_006,BATCH_100,36,32.8,1.17,99.91,233.7
2025-06-20,TRUCK_006,BATCH_100,38,32.5,2.03,99.7,215.8
2025-06-21,TRUCK_006,BATCH_100,40,33.4,2.4,99.61,204.4
2025-06-22,TRUCK_006,BATCH_100,42,32.9,1.1,99.74,238.8
2025-06-23,TRUCK_006,BATCH_100,44,32.4,1.03,99.9,198.2
2025-06-24,TRUCK_006,BATCH_100,46,32.3,1.85,99.63,204.9
2025-06-25,TRUCK_006,BATCH_100,48,33.2,1.74,99.45,210.6
2025-06-26,TRUCK_006,BATCH_100,50,32.3,1.99,99.57,208.2
2025-06-27,TRUCK_006,BATCH_100,52,32.2,2.03,99.48,206.8
2025-06-28,TRUCK_006,BATCH_100,54,32.2,1.41,99.51,233.3
2025-06-29,TRUCK_006,BATCH_100,56,32.8,2.83,99.74,236.2
2025-06-30,TRUCK_006,BATCH_100,58,32.9,2.28,99.76,235.0
2025-07-01,TRUCK_006,BATCH_100,60,34.0,1.29,99.82,232.6
2025-07-02,TRUCK_006,BATCH_100,62,32.4,2.57,100.22,223.6
2025-07-03,TRUCK_006,BATCH_100,64,32.6,1.82,100.02,217.3
2025-07-04,TRUCK_006,BATCH_100,66,32.9,1.02,100.04,214.3
2025-07-05,TRUCK_006,BATCH_100,68,33.1,2.89,99.63,230.7
2025-07-06,TRUCK_006,BATCH_100,70,32.8,1.89,99.64,233.6
2025-07-07,TRUCK_006,BATCH_100,72,33.3,1.51,100.18,230.5
2025-07-08,TRUCK_006,BATCH_100,74,32.1,2.62,99.56,232.7
2025-07-09,TRUCK_006,BATCH_100,76,31.7,1.54,99.49,205.7
2025-07-10,TRUCK_006,BATCH_100,78,32.7,1.16,99.87,234.7
2025-07-11,TRUCK_006,BATCH_100,80,32.5,2.59,100.1,237.4
2025-07-12,TRUCK_006,BATCH_100,82,32.1,1.83,100.16,195.1
2025-07-13,TRUCK_006,BATCH_100,84,32.2,1.82,100.11,229.5
2025-07-14,TRUCK_006,BATCH_100,86,32.3,1.86,100.22,230.4
2025-07-15,TRUCK_006,BATCH_100,88,32.4,2.58,99.44,208.9
2025-07-16,TRUCK_006,BATCH_100,90,31.4,1.83,99.63,230.0
2025-07-17,TRUCK_006,BATCH_100,92,32.9,1.24,99.43,204.7
2025-07-18,TRUCK_006,BATCH_100,94,31.9,1.49,99.87,207.5
2025-07-19,TRUCK_006,BATCH_100,96,33.0,2.14,99.86,242.4
2025-07-20,TRUCK_006,BATCH_100,98,33.1,2.74,99.74,227.4
2025-07-21,TRUCK_006,BATCH_100,100,33.1,1.41,99.87,210.4
2025-07-22,TRUCK_006,BATCH_100,102,33.5,1.04,99.53,240.4
2025-07-23,TRUCK_006,BATCH_100,104,32.4,2.87,99.24,215.8
2025-07-24,TRUCK_006,BATCH_100,106,32.4,1.23,99.71,231.6
2025-07-25,TRUCK_006,BATCH_100,108,32.9,2.9,99.47,232.2
2025-07-26,TRUCK_006,BATCH_100,110,32.9,2.35,99.61,214.3
2025-07-27,TRUCK_006,BATCH_100,112,32.3,2.43,99.59,237.3
2025-07-28,TRUCK_006,BATCH_100,114,32.8,2.51,99.44,217.0
2025-07-29,TRUCK_006,BATCH_100,116,32.3,1.25,99.71,208.3
2025-07-30,TRUCK_006,BATCH_100,118,32.9,2.64,99.01,214.1
2025-07-31,TRUCK_006,BATCH_100,120,32.2,1.82,99.72,225.9
2025-08-01,TRUCK_006,BATCH_100,122,31.7,2.49,99.67,235.7
2025-08-02,TRUCK_006,BATCH_100,124,32.6,1.9,99.7,219.4
2025-08-03,TRUCK_006,BATCH_100,126,32.0,2.46,99.67,224.0
2025-08-04,TRUCK_006,BATCH_100,128,31.9,1.74,99.43,196.6
2025-08-05,TRUCK_006,BATCH_100,130,32.7,1.76,99.76,234.9
2025-08-06,TRUCK_006,BATCH_100,132,32.2,2.26,99.46,199.1
2025-08-07,TRUCK_006,BATCH_100,134,31.6,2.1,99.32,219.8
2025-08-08,TRUCK_006,BATCH_100,136,33.1,2.52,99.86,195.2
2025-08-09,TRUCK_006,BATCH_100,138,32.7,1.77,99.89,226.6
2025-08-10,TRUCK_006,BATCH_100,140,31.8,1.32,100.08,207.0
2025-08-11,TRUCK_006,BATCH_100,142,31.8,2.55,99.24,235.9
2025-08-12,TRUCK_006,BATCH_100,144,33.2,1.61,99.67,214.6
2025-08-13,TRUCK_006,BATCH_100,146,32.0,2.18,99.37,203.5
2025-08-14,TRUCK_006,BATCH_100,148,32.9,2.74,99.55,229.7
2025-08-15,TRUCK_006,BATCH_100,150,32.6,2.17,99.34,200.9
2025-08-16,TRUCK_006,BATCH_100,152,31.5,2.92,100.01,215.4
2025-08-17,TRUCK_006,BATCH_100,154,33.2,2.27,99.16,230.8
2025-08-18,TRUCK_006,BATCH_100,156,32.5,2.65,99.92,217.0
2025-08-19,TRUCK_006,BATCH_100,158,32.8,2.65,99.87,197.5
2025-08-20,TRUCK_006,BATCH_100,160,32.7,1.92,99.58,242.2
2025-08-21,TRUCK_006,BATCH_100,162,32.7,2.5,99.48,201.8
2025-08-22,TRUCK_006,BATCH_100,164,32.3,1.53,100.02,214.6
2025-08-23,TRUCK_006,BATCH_100,166,32.9,2.57,99.54,215.3
2025-08-24,TRUCK_006,BATCH_100,168,32.4,2.47,99.91,215.7
2025-08-25,TRUCK_006,BATCH_100,170,32.1,2.5,99.57,233.9
2025-08-26,TRUCK_006,BATCH_100,172,33.6,1.61,99.94,209.9
2025-08-27,TRUCK_006,BATCH_100,174,32.2,1.03,99.54,198.3
2025-08-28,TRUCK_006,BATCH_100,176,31.9,1.27,99.52,219.3
2025-08-29,TRUCK_006,BATCH_100,178,31.5,1.78,99.99,197.8
2025-08-30,TRUCK_006,BATCH_100,180,33.1,2.35,99.46,201.2
2025-08-31,TRUCK_006,BATCH_100,182,33.2,2.74,99.21,212.9
